"price","zipcode","room_type","bedrooms","accommodates","neighbourhood_group_cleansed","availability_30","host_is_superhost","review_scores_rating","review_scores_location","TV","Elevator","cleaning_fee","property_type","minimum_nights","bathrooms"
70,"10027","Private room",1,2,"Manhattan",0,1,95,10,"1","0",0,"Apartment",1,1
201,"11237","Entire home/apt",0,5,"Brooklyn",27,0,91,10,"0","0",25,"Apartment",2,1
140,"11221","Entire home/apt",2,5,"Brooklyn",10,0,92,9,"1","0",0,"Apartment",1,1
165,"10017","Private room",1,2,"Manhattan",26,0,95,10,"1","1",75,"Apartment",2,1
85,"11213","Private room",3,2,"Brooklyn",0,0,100,10,"0","1",65,"Apartment",2,2
298,"11213","Entire home/apt",3,7,"Brooklyn",4,0,91,8,"1","0",125,"Condominium",3,1
200,"11354","Private room",3,6,"Queens",0,1,94,9,"1","0",30,"House",2,2
40,"11203","Private room",1,2,"Brooklyn",30,0,100,10,"1","0",30,"Townhouse",45,2
100,"11104","Entire home/apt",1,4,"Queens",15,0,91,10,"1","0",60,"Apartment",3,1
150,"10001","Entire home/apt",2,4,"Manhattan",10,0,99,10,"1","0",100,"Apartment",10,1
25,"11368","Shared room",1,1,"Queens",3,1,100,10,"0","0",25,"Apartment",1,1
210,"10022","Entire home/apt",1,2,"Manhattan",3,1,99,10,"1","1",0,"Other",1,1
54,"11213","Private room",1,2,"Brooklyn",23,0,95,9,"1","0",65,"Apartment",2,1
179,"10023","Private room",1,3,"Manhattan",30,0,100,10,"1","1",120,"Other",1,1
175,"11216","Entire home/apt",1,4,"Brooklyn",0,0,100,10,"1","0",55,"Apartment",2,1
399,"10003","Entire home/apt",2,6,"Manhattan",16,0,79,10,"1","1",110,"Loft",3,2
150,"10010","Entire home/apt",1,4,"Manhattan",24,0,80,10,"1","0",170,"Apartment",30,1
93,"10031","Private room",1,2,"Manhattan",7,0,92,10,"1","1",50,"Apartment",1,1
65,"11221","Private room",1,2,"Brooklyn",0,0,97,9,"1","0",35,"Apartment",2,1
79,"11101","Private room",1,2,"Queens",0,1,98,10,"1","0",75,"Apartment",13,1
89,"11373","Private room",1,3,"Queens",0,0,100,10,"1","1",50,"Apartment",1,1
90,"11211","Private room",2,2,"Brooklyn",0,0,100,10,"1","0",20,"Apartment",2,1
342,"10018","Entire home/apt",2,7,"Manhattan",8,1,95,10,"1","0",98,"Apartment",3,1
100,"10029","Private room",1,3,"Manhattan",26,0,92,9,"1","1",40,"Apartment",1,1
425,"10005","Entire home/apt",2,6,"Manhattan",7,1,97,10,"1","1",110,"Apartment",2,2
150,"10002","Private room",1,2,"Manhattan",0,0,99,10,"0","0",10,"Apartment",3,1
225,"11211","Entire home/apt",1,2,"Brooklyn",0,1,100,10,"0","0",80,"Condominium",10,1
130,"10025","Private room",1,3,"Manhattan",5,1,99,10,"0","0",25,"Apartment",1,2
70,"10001","Private room",1,2,"Manhattan",0,0,97,10,"1","0",20,"Apartment",3,1
120,"10025","Private room",1,2,"Manhattan",0,0,80,10,"0","0",0,"Apartment",5,1
80,"11207","Private room",1,4,"Brooklyn",28,0,91,10,"0","0",45,"Apartment",1,1
50,"11221","Private room",1,2,"Brooklyn",0,0,91,9,"1","0",0,"Apartment",1,1
58,"11216","Private room",1,1,"Brooklyn",0,0,95,9,"0","0",50,"Apartment",1,1
69,"10001","Private room",1,2,"Manhattan",1,0,95,10,"0","0",10,"Apartment",2,1
90,"11221","Entire home/apt",0,3,"Brooklyn",2,0,100,10,"1","0",45,"Apartment",2,1
88,"10027","Entire home/apt",1,3,"Manhattan",3,0,100,10,"1","1",65,"Apartment",3,1
109,"10027","Private room",1,2,"Manhattan",4,1,100,10,"0","0",39,"Apartment",1,1
85,"11206","Private room",2,3,"Brooklyn",9,0,94,9,"1","0",65,"Loft",1,1
175,"11211","Entire home/apt",1,2,"Brooklyn",0,1,99,10,"1","1",150,"Apartment",5,1
52,"10033","Private room",1,2,"Manhattan",14,1,94,9,"1","1",50,"Apartment",1,1
55,"11355","Private room",1,2,"Queens",0,0,60,10,"0","0",10,"House",1,1
145,"11104","Entire home/apt",1,4,"Queens",2,0,98,10,"1","0",0,"Apartment",2,1
95,"10002","Private room",1,5,"Manhattan",12,1,97,10,"1","0",60,"Apartment",1,1
87,"10025","Private room",1,2,"Manhattan",0,0,98,10,"1","1",0,"Apartment",3,1
60,"11221","Entire home/apt",1,2,"Brooklyn",6,0,98,10,"0","1",0,"Apartment",1,1
350,"11222","Entire home/apt",3,6,"Brooklyn",4,0,90,9,"1","0",200,"House",4,2
59,"11237","Private room",1,2,"Brooklyn",5,1,95,10,"1","0",25,"Loft",5,1
50,"11237","Private room",1,2,"Brooklyn",0,1,100,10,"1","0",6,"Apartment",1,1
70,"10301","Private room",1,2,"Staten Island",5,1,96,9,"1","1",0,"Apartment",2,1
89,"11208","Entire home/apt",1,2,"Brooklyn",30,0,94,9,"1","0",75,"Apartment",4,1
85,"11372","Entire home/apt",1,2,"Queens",11,1,96,10,"1","0",40,"Townhouse",3,1
40,"11220","Private room",1,2,"Brooklyn",0,0,100,10,"0","0",0,"House",1,1
44,"11101","Private room",1,2,"Queens",1,0,94,9,"1","0",0,"Apartment",4,1
105,"10019","Private room",1,1,"Manhattan",0,1,98,10,"1","0",20,"Apartment",1,1
76,"11221","Private room",1,2,"Brooklyn",6,0,95,9,"1","0",25,"Apartment",2,1
60,"10456","Private room",0,2,"Bronx",0,0,60,6,"1","0",0,"Apartment",5,1
59,"11223","Private room",1,1,"Brooklyn",12,0,100,9,"1","0",25,"Apartment",1,1
113,"10016","Private room",1,1,"Manhattan",23,0,97,10,"1","1",150,"Apartment",10,1
70,"11211","Private room",1,2,"Brooklyn",0,0,80,8,"1","0",60,"Apartment",5,1
390,"10019","Entire home/apt",2,5,"Manhattan",1,0,94,10,"1","1",100,"Apartment",3,1
135,"11217","Entire home/apt",1,3,"Brooklyn",0,0,80,10,"1","0",40,"Apartment",2,1
70,"11101","Private room",1,2,"Queens",0,0,98,10,"0","0",0,"Apartment",3,1
200,"11211","Entire home/apt",0,2,"Brooklyn",0,0,98,10,"1","1",50,"Apartment",2,1
205,"10014","Entire home/apt",2,4,"Manhattan",0,0,90,10,"1","0",60,"Apartment",2,1
129,"11222","Entire home/apt",0,4,"Brooklyn",0,1,91,8,"1","0",0,"Other",30,1
139,"11236","Entire home/apt",2,7,"Brooklyn",16,0,95,9,"1","0",65,"House",2,1
85,"11225","Entire home/apt",2,3,"Brooklyn",6,1,99,10,"1","0",60,"Townhouse",2,1
85,"11211","Private room",1,2,"Brooklyn",0,0,84,9,"0","0",40,"Apartment",1,1
230,"10005","Entire home/apt",1,4,"Manhattan",10,1,100,10,"1","1",75,"Apartment",2,1
125,"10469","Entire home/apt",1,4,"Bronx",25,0,100,10,"1","0",25,"Apartment",2,1
300,"10036","Entire home/apt",1,4,"Manhattan",0,0,96,10,"1","1",150,"Other",3,1
49,"10469","Private room",1,2,"Bronx",11,1,95,9,"1","0",8,"House",2,2
100,"10029","Private room",1,1,"Manhattan",30,0,92,8,"0","0",60,"Apartment",3,1
135,"11215","Entire home/apt",3,5,"Brooklyn",30,0,93,10,"1","0",75,"Apartment",4,1
71,"10009","Private room",1,2,"Manhattan",2,0,95,10,"1","0",40,"Apartment",7,2
30,"10458","Private room",1,1,"Bronx",0,0,100,10,"0","1",10,"Apartment",2,2
140,"11213","Entire home/apt",1,3,"Brooklyn",14,1,97,10,"0","0",30,"House",1,1
170,"10001","Entire home/apt",1,3,"Manhattan",0,0,100,10,"1","1",150,"Apartment",4,1
250,"11434","Entire home/apt",3,8,"Queens",19,0,20,2,"1","0",15,"Apartment",1,2
240,"10014","Entire home/apt",1,3,"Manhattan",0,0,94,10,"1","1",60,"Apartment",7,1
65,"10029","Private room",1,1,"Manhattan",5,0,100,10,"0","0",30,"Apartment",1,2
57,"11211","Entire home/apt",1,3,"Brooklyn",0,0,88,10,"1","0",40,"Apartment",1,1
200,"11434","Entire home/apt",3,9,"Queens",29,0,100,8,"1","0",30,"Apartment",1,1
130,"10026","Private room",1,2,"Manhattan",0,1,98,10,"1","1",45,"Apartment",3,1
75,"10030","Private room",1,2,"Manhattan",3,0,90,10,"0","0",40,"Apartment",1,1
120,"11211","Entire home/apt",1,2,"Brooklyn",3,0,97,9,"0","0",50,"Apartment",6,1
47,"10032","Private room",1,2,"Manhattan",16,0,100,10,"0","0",25,"Apartment",1,1
35,"11207","Private room",1,2,"Brooklyn",30,0,100,9,"1","0",30,"Apartment",3,1
185,"10010","Entire home/apt",1,3,"Manhattan",0,0,94,10,"1","0",70,"Apartment",1,1
295,"10024","Entire home/apt",2,4,"Manhattan",0,1,100,10,"1","0",200,"Apartment",30,2
70,"11215","Entire home/apt",1,2,"Brooklyn",0,0,87,9,"0","0",50,"Apartment",70,1
85,"11221","Entire home/apt",1,2,"Brooklyn",0,1,95,10,"1","0",55,"Apartment",1,1
225,"10009","Entire home/apt",2,4,"Manhattan",0,0,100,10,"1","0",0,"Apartment",3,1
75,"11218","Entire home/apt",1,2,"Brooklyn",0,0,86,9,"0","0",0,"Apartment",5,1
95,"11231","Entire home/apt",1,2,"Brooklyn",1,1,99,10,"0","0",75,"Apartment",2,1
35,"10462","Private room",1,2,"Bronx",30,0,80,8,"0","0",0,"House",3,1
78,"11221","Private room",1,2,"Brooklyn",23,0,95,9,"0","0",30,"Apartment",3,1
195,"11222","Entire home/apt",1,4,"Brooklyn",0,0,97,10,"1","0",100,"Apartment",2,1
150,"11216","Entire home/apt",2,6,"Brooklyn",1,0,91,9,"1","0",100,"Apartment",2,1
650,"10270","Entire home/apt",2,4,"Manhattan",28,1,100,10,"1","1",0,"Other",1,1
199,"11222","Entire home/apt",1,4,"Brooklyn",28,0,97,9,"1","0",0,"Apartment",3,1
197,"10003","Entire home/apt",2,5,"Manhattan",4,0,40,10,"1","0",87,"Apartment",1,1
165,"11216","Entire home/apt",2,8,"Brooklyn",0,0,88,8,"1","0",65,"Apartment",3,1
577,"10011","Entire home/apt",2,10,"Manhattan",11,0,80,10,"1","0",115,"House",2,2
150,"11215","Entire home/apt",2,4,"Brooklyn",1,0,86,9,"1","0",50,"Apartment",2,1
40,"11234","Private room",1,1,"Brooklyn",5,0,87,10,"1","0",0,"House",1,1
159,"10001","Entire home/apt",1,2,"Manhattan",0,0,94,10,"1","1",79,"Apartment",1,1
160,"10002","Entire home/apt",0,3,"Manhattan",0,0,92,10,"0","0",25,"Apartment",1,1
329,"10002","Entire home/apt",1,7,"Manhattan",10,0,97,9,"1","1",100,"Apartment",2,1
56,"11213","Private room",1,2,"Brooklyn",6,0,100,9,"1","0",30,"Apartment",1,1
180,"11216","Entire home/apt",2,5,"Brooklyn",0,0,100,10,"0","0",100,"Apartment",3,1
240,"10003","Entire home/apt",2,2,"Manhattan",0,1,96,10,"1","1",50,"Condominium",5,1
219,"10028","Entire home/apt",1,2,"Manhattan",6,1,95,10,"1","0",95,"Apartment",4,1
59,"11206","Private room",1,1,"Brooklyn",12,0,100,10,"1","0",0,"Apartment",5,1
45,"11208","Private room",1,2,"Brooklyn",0,0,87,8,"1","0",20,"House",2,1
150,"11233","Entire home/apt",3,6,"Brooklyn",4,1,100,9,"0","0",150,"Apartment",28,1
57,"11211","Private room",3,2,"Brooklyn",8,0,99,10,"0","0",30,"Apartment",2,2
367,"10016","Entire home/apt",2,5,"Manhattan",29,0,100,10,"1","1",0,"Other",30,2
101,"10017","Entire home/apt",1,4,"Manhattan",0,0,100,10,"1","1",0,"Apartment",4,1
64,"10033","Entire home/apt",1,2,"Manhattan",0,0,80,8,"0","0",0,"Apartment",15,1
67,"11221","Entire home/apt",2,6,"Brooklyn",0,0,93,8,"1","0",135,"Townhouse",2,1
142,"10467","Entire home/apt",4,14,"Bronx",7,1,94,9,"1","0",95,"House",2,3
200,"10022","Entire home/apt",0,3,"Manhattan",0,1,98,10,"1","1",150,"Apartment",6,1
180,"11215","Entire home/apt",2,4,"Brooklyn",0,1,100,10,"1","0",80,"Condominium",2,1
115,"11211","Private room",1,2,"Brooklyn",17,1,98,10,"1","1",30,"Apartment",3,1
47,"10040","Private room",1,2,"Manhattan",7,0,100,10,"1","1",0,"Apartment",1,1
90,"10025","Private room",1,2,"Manhattan",16,1,97,10,"0","0",25,"Apartment",2,1
220,"10003","Entire home/apt",1,4,"Manhattan",2,0,100,10,"1","0",115,"Apartment",3,1
145,"10024","Entire home/apt",1,1,"Manhattan",18,1,100,10,"1","0",60,"Apartment",7,1
298,"10016","Entire home/apt",1,4,"Manhattan",1,1,76,9,"1","1",120,"Apartment",2,1
180,"10011","Entire home/apt",1,3,"Manhattan",0,0,100,10,"1","1",130,"Apartment",3,1
70,"11226","Private room",1,2,"Brooklyn",13,1,99,10,"1","0",35,"Apartment",1,1
59,"11233","Private room",1,4,"Brooklyn",16,0,89,9,"0","0",25,"Apartment",1,2
99,"11216","Entire home/apt",0,2,"Brooklyn",21,0,94,10,"0","0",59,"Apartment",1,1
174,"11221","Entire home/apt",2,6,"Brooklyn",4,0,94,9,"1","0",75,"Apartment",2,1
150,"10451","Entire home/apt",2,4,"Bronx",11,0,88,9,"0","1",20,"Apartment",4,1
90,"10036","Private room",1,2,"Manhattan",0,0,100,10,"0","0",10,"Apartment",1,1
250,"10019","Entire home/apt",1,5,"Manhattan",0,0,97,10,"1","1",100,"Apartment",3,1
80,"11211","Private room",1,2,"Brooklyn",0,0,100,10,"0","0",0,"Apartment",4,1
170,"10019","Entire home/apt",1,4,"Manhattan",14,0,99,10,"1","1",150,"Apartment",30,1
150,"11216","Entire home/apt",1,2,"Brooklyn",0,0,84,9,"1","0",90,"Apartment",3,1
50,"11421","Entire home/apt",2,3,"Queens",0,0,100,8,"0","0",25,"Apartment",4,1
125,"11211","Entire home/apt",1,3,"Brooklyn",7,0,100,10,"0","0",55,"Apartment",4,1
180,"10011","Entire home/apt",1,3,"Manhattan",0,0,92,10,"0","1",40,"Condominium",6,1
295,"11215","Entire home/apt",1,3,"Brooklyn",0,0,100,10,"1","1",100,"Apartment",7,1
60,"11372","Private room",1,2,"Queens",0,0,100,10,"1","1",10,"Apartment",2,1
125,"10009","Private room",1,2,"Manhattan",0,0,90,10,"1","0",10,"Apartment",1,1
69,"10032","Private room",1,1,"Manhattan",0,1,98,9,"0","1",0,"Apartment",5,1
45,"10044","Private room",1,1,"Manhattan",0,0,100,10,"0","1",0,"Apartment",3,2
57,"10031","Private room",1,3,"Manhattan",13,0,80,10,"0","1",75,"Apartment",1,2
65,"11221","Entire home/apt",1,2,"Brooklyn",12,0,88,9,"0","0",100,"Apartment",2,1
199,"11203","Entire home/apt",2,6,"Brooklyn",0,0,80,10,"1","0",50,"House",4,2
120,"11221","Entire home/apt",0,3,"Brooklyn",0,0,95,9,"1","0",20,"Apartment",1,1
59,"11233","Private room",1,2,"Brooklyn",7,0,92,9,"0","0",60,"House",3,2
55,"11233","Private room",1,3,"Brooklyn",27,0,80,8,"0","0",25,"Apartment",1,1
150,"11375","Entire home/apt",2,3,"Queens",29,0,88,10,"1","1",25,"Apartment",2,1
125,"11217","Private room",1,2,"Brooklyn",14,0,96,10,"1","0",0,"Apartment",2,1
65,"11221","Private room",1,4,"Brooklyn",5,0,82,9,"0","0",30,"Apartment",2,3
32,"10305","Private room",1,1,"Staten Island",0,0,90,10,"0","0",10,"House",7,1
160,"10021","Entire home/apt",1,4,"Manhattan",0,0,91,9,"1","0",0,"Apartment",2,1
299,"10031","Entire home/apt",3,5,"Manhattan",21,0,100,10,"1","0",100,"Apartment",3,1
50,"11236","Private room",1,2,"Brooklyn",30,0,40,4,"1","0",10,"House",2,1
87,"11417","Entire home/apt",1,4,"Queens",7,1,97,9,"1","0",80,"Apartment",4,1
200,"11693","Entire home/apt",2,6,"Queens",6,1,98,10,"1","0",150,"Townhouse",3,2
115,"10031","Entire home/apt",1,2,"Manhattan",0,0,100,10,"0","1",50,"Apartment",4,1
59,"11206","Private room",1,1,"Brooklyn",0,0,100,10,"0","0",20,"Apartment",5,1
150,"11233","Entire home/apt",2,4,"Brooklyn",2,0,95,9,"1","0",70,"Apartment",3,1
175,"11211","Entire home/apt",2,4,"Brooklyn",5,0,100,10,"1","1",160,"Apartment",4,1
70,"10025","Entire home/apt",1,1,"Manhattan",4,0,100,10,"0","1",30,"Apartment",1,1
215,"10011","Entire home/apt",0,2,"Manhattan",0,1,100,10,"1","1",100,"Apartment",2,1
49,"11206","Private room",1,1,"Brooklyn",0,1,96,10,"0","0",12,"Apartment",20,1
48,"11692","Private room",1,2,"Queens",0,1,96,10,"1","0",0,"Other",1,1
150,"10032","Entire home/apt",1,2,"Manhattan",0,0,100,10,"1","0",85,"Apartment",4,1
600,"11211","Entire home/apt",4,14,"Brooklyn",11,0,91,10,"1","0",250,"House",2,2
350,"11237","Entire home/apt",1,2,"Brooklyn",0,0,100,10,"1","0",0,"Apartment",2,1
800,"10016","Entire home/apt",4,10,"Manhattan",2,0,100,10,"1","0",300,"Apartment",2,3
225,"10010","Entire home/apt",1,3,"Manhattan",5,0,100,10,"1","0",60,"Apartment",2,1
325,"10027","Entire home/apt",4,8,"Manhattan",0,1,97,10,"1","0",150,"Townhouse",5,2
189,"10013","Entire home/apt",1,8,"Manhattan",26,0,94,9,"1","0",69,"Apartment",1,1
94,"10128","Private room",1,1,"Manhattan",0,0,100,10,"0","0",0,"Apartment",14,1
136,"10019","Entire home/apt",1,2,"Manhattan",0,0,98,10,"1","1",70,"Condominium",11,1
185,"11211","Entire home/apt",2,3,"Brooklyn",0,0,100,10,"1","1",140,"Apartment",2,1
100,"11237","Entire home/apt",1,2,"Brooklyn",0,0,95,10,"0","0",65,"Apartment",4,1
65,"11373","Private room",1,2,"Queens",10,1,93,10,"1","0",0,"Apartment",1,1
275,"11106","Entire home/apt",2,10,"Queens",15,0,95,10,"1","0",100,"Apartment",2,2
42,"11215","Private room",1,2,"Brooklyn",1,0,90,10,"0","0",15,"Apartment",1,1
104,"11226","Entire home/apt",1,4,"Brooklyn",1,0,95,9,"1","1",75,"Apartment",5,1
90,"11106","Private room",1,2,"Queens",8,0,90,10,"1","0",0,"Apartment",1,1
45,"11209","Private room",1,2,"Brooklyn",5,0,100,10,"1","0",5,"House",1,2
40,"","Private room",1,2,"Bronx",15,0,91,10,"1","1",50,"Apartment",1,2
68,"10002","Entire home/apt",2,4,"Manhattan",5,1,97,9,"0","1",140,"Condominium",2,2
699,"10017","Private room",0,3,"Manhattan",30,0,100,10,"1","1",100,"Other",3,1
39,"11226","Private room",1,1,"Brooklyn",0,0,100,9,"1","0",39,"Apartment",5,1
650,"10012","Entire home/apt",1,2,"Manhattan",30,0,100,10,"1","1",200,"Apartment",5,2
36,"11433","Private room",0,1,"Queens",6,0,100,10,"1","0",0,"House",1,1
350,"10019","Entire home/apt",0,4,"Manhattan",27,0,94,10,"1","1",120,"Apartment",4,1
60,"11233","Entire home/apt",3,6,"Brooklyn",11,0,100,10,"0","0",0,"Apartment",14,1
120,"11216","Entire home/apt",1,4,"Brooklyn",2,1,95,9,"1","0",65,"Apartment",2,1
99,"10028","Private room",1,2,"Manhattan",10,1,97,10,"1","0",75,"Apartment",6,1
40,"11422","Private room",1,2,"Queens",11,0,67,10,"1","0",50,"Apartment",1,1
130,"11217","Private room",1,6,"Brooklyn",1,1,97,10,"0","0",60,"Other",3,1
285,"10016","Entire home/apt",1,4,"Manhattan",17,0,93,9,"1","1",95,"Apartment",7,1
100,"11206","Private room",1,2,"Brooklyn",29,0,80,8,"1","0",0,"Apartment",1,1
175,"11101","Private room",1,2,"Queens",27,0,100,10,"1","1",50,"Apartment",4,1
110,"11207","Private room",2,4,"Brooklyn",10,1,99,9,"1","0",0,"House",2,1
145,"11201","Entire home/apt",1,2,"Brooklyn",0,0,100,10,"0","0",40,"Apartment",3,1
150,"10036","Entire home/apt",1,3,"Manhattan",0,1,96,10,"0","0",110,"Apartment",1,1
186,"11205","Entire home/apt",2,6,"Brooklyn",4,0,94,10,"1","0",110,"Apartment",3,1
112,"11106","Entire home/apt",1,3,"Queens",12,0,88,9,"1","0",75,"Apartment",7,1
98,"10002","Private room",1,2,"Manhattan",8,0,93,9,"0","0",50,"Apartment",1,1
90,"10024","Private room",1,3,"Manhattan",0,0,60,10,"1","0",10,"Apartment",3,1
150,"10128","Entire home/apt",2,3,"Manhattan",0,1,96,10,"0","0",85,"Apartment",6,1
180,"10002","Private room",1,3,"Manhattan",19,0,100,10,"0","0",30,"Apartment",1,1
90,"11233","Private room",1,2,"Brooklyn",0,0,98,9,"0","0",15,"Apartment",3,1
30,"11213","Private room",1,2,"Brooklyn",0,0,70,7,"1","0",15,"Apartment",3,2
160,"10014","Entire home/apt",1,2,"Manhattan",0,0,97,10,"1","1",80,"Apartment",4,1
95,"11207","Private room",1,3,"Brooklyn",1,0,90,8,"0","0",15,"House",3,1
130,"10455","Entire home/apt",3,6,"Bronx",0,1,96,9,"1","0",90,"Apartment",2,1
105,"11378","Entire home/apt",1,6,"Queens",1,1,97,9,"1","0",60,"Apartment",1,1
79,"11103","Private room",1,2,"Queens",3,0,88,9,"1","0",39,"House",1,1
80,"","Private room",1,2,"Manhattan",0,0,92,9,"1","1",50,"Apartment",1,1
119,"11216","Entire home/apt",2,4,"Brooklyn",9,0,95,9,"1","0",45,"Apartment",2,1
41,"11225","Private room",1,2,"Brooklyn",0,0,97,10,"1","0",150,"Apartment",1,1
400,"10010","Entire home/apt",1,4,"Manhattan",0,0,100,10,"1","1",120,"Apartment",4,1
239,"10128","Entire home/apt",1,2,"Manhattan",24,0,94,10,"1","0",95,"Apartment",3,1
70,"11217","Private room",1,2,"Brooklyn",4,0,100,10,"0","0",25,"Townhouse",1,2
99,"11221","Entire home/apt",0,2,"Brooklyn",28,1,95,9,"1","0",40,"Apartment",1,1
249,"11221","Entire home/apt",3,6,"Brooklyn",0,0,82,8,"0","0",195,"Townhouse",3,4
45,"11226","Private room",1,2,"Brooklyn",0,0,97,10,"1","0",25,"Apartment",4,1
349,"10010","Entire home/apt",2,7,"Manhattan",10,0,100,10,"1","1",95,"Condominium",1,1
55,"11206","Private room",1,2,"Brooklyn",0,0,97,10,"0","1",15,"Apartment",2,1
35,"11213","Private room",1,1,"Brooklyn",3,0,100,10,"1","0",20,"Apartment",1,1
60,"11358","Private room",1,2,"Queens",28,0,60,7,"0","0",0,"House",1,1
80,"11211","Private room",1,2,"Brooklyn",0,0,100,9,"1","1",80,"Apartment",1,1
90,"11225","Entire home/apt",0,2,"Brooklyn",9,0,92,9,"1","0",20,"Other",1,1
129,"11238","Private room",1,3,"Brooklyn",20,1,98,10,"1","1",45,"Apartment",3,1
75,"11205","Private room",1,2,"Brooklyn",0,0,100,10,"0","1",40,"Apartment",1,1
199,"10002","Entire home/apt",1,2,"Manhattan",2,1,96,10,"0","0",95,"Loft",3,1
440,"11238","Entire home/apt",4,8,"Brooklyn",1,0,95,10,"1","0",130,"Townhouse",4,2
38,"11106","Private room",1,1,"Queens",26,0,88,9,"1","0",0,"Apartment",30,1
140,"11217","Entire home/apt",1,3,"Brooklyn",0,0,92,9,"1","0",40,"Apartment",2,1
85,"11237","Private room",1,2,"Brooklyn",0,0,100,10,"1","0",5,"Apartment",1,1
349,"11211","Entire home/apt",2,6,"Brooklyn",14,0,100,10,"1","0",160,"Apartment",1,1
65,"10031","Private room",1,2,"Manhattan",9,1,99,10,"1","1",45,"Apartment",4,1
140,"10025","Entire home/apt",1,3,"Manhattan",1,0,100,10,"1","1",175,"Apartment",30,1
275,"10019","Entire home/apt",1,4,"Manhattan",0,0,100,10,"1","1",100,"Apartment",2,1
69,"10002","Private room",1,4,"Manhattan",0,1,96,10,"0","0",25,"Apartment",1,1
150,"11233","Entire home/apt",3,6,"Brooklyn",0,0,100,10,"0","0",0,"Apartment",1,2
115,"10011","Private room",1,1,"Manhattan",4,0,90,10,"1","0",35,"Apartment",5,1
900,"10007","Entire home/apt",3,6,"Manhattan",0,0,100,10,"1","1",180,"Condominium",31,3
50,"11423","Private room",1,2,"Queens",30,0,100,10,"0","0",30,"House",1,1
75,"11434","Private room",1,2,"Queens",30,0,100,10,"1","0",0,"House",2,1
199,"10027","Entire home/apt",1,14,"Manhattan",9,0,100,10,"1","1",130,"Apartment",2,1
209,"10023","Entire home/apt",1,2,"Manhattan",8,1,98,9,"1","1",0,"Apartment",7,1
182,"10022","Entire home/apt",0,4,"Manhattan",11,0,83,10,"1","0",0,"Apartment",4,1
45,"11221","Private room",1,2,"Brooklyn",5,1,95,10,"0","0",20,"Loft",1,1
80,"11225","Private room",1,2,"Brooklyn",0,0,90,9,"0","0",0,"Apartment",1,1
161,"11233","Entire home/apt",1,4,"Brooklyn",27,0,99,9,"1","0",150,"House",2,1
145,"10009","Entire home/apt",1,4,"Manhattan",2,0,91,10,"1","0",65,"Apartment",2,1
120,"10016","Entire home/apt",1,2,"Manhattan",0,0,100,10,"1","0",0,"Apartment",5,1
190,"11211","Entire home/apt",2,5,"Brooklyn",14,0,90,10,"1","1",120,"Apartment",3,1
180,"11373","Private room",2,4,"Queens",28,0,93,10,"1","0",0,"House",1,2
225,"10024","Entire home/apt",2,6,"Manhattan",29,0,83,10,"1","0",150,"Apartment",30,1
149,"11203","Entire home/apt",1,2,"Brooklyn",11,0,94,9,"1","0",7,"House",2,1
50,"11226","Private room",1,2,"Brooklyn",11,1,97,9,"0","0",25,"House",2,1
169,"10002","Entire home/apt",0,1,"Manhattan",18,0,96,10,"1","0",79,"Apartment",1,1
